"mature_mirna_id","hgnc_symbol"
"hsa-miR-17-5p","ATG16L1"
"hsa-miR-17-5p","PLEKHO2"
"hsa-miR-17-5p","BTN3A2"
"hsa-miR-17-5p","ZFYVE21"
"hsa-miR-17-5p","CTSS"
"hsa-miR-17-5p","CLPTM1"
"hsa-miR-17-5p","GOLGA1"
"hsa-miR-17-5p","TFAM"
"hsa-miR-17-5p","VDAC1"
"hsa-miR-17-5p","MED17"
"hsa-miR-17-5p","DNM1L"
"hsa-miR-17-5p","MICB"
"hsa-miR-17-5p","PTGES3"
"hsa-miR-17-5p","FJX1"
"hsa-miR-17-5p","PLEKHM1"
"hsa-miR-17-5p","AAK1"
"hsa-miR-17-5p","TTC9"
"hsa-miR-17-5p","WSB1"
"hsa-miR-17-5p","ZBTB7A"
"hsa-miR-17-5p","CBX8"
"hsa-miR-17-5p","TMSB10"
"hsa-miR-17-5p","TEFM"
"hsa-miR-17-5p","CAMK2N2"
"hsa-miR-17-5p","MFN1"
"hsa-miR-17-5p","ORMDL3"
"hsa-miR-17-5p","MFSD8"
"hsa-miR-17-5p","C2orf69"
"hsa-miR-17-5p","CCDC71L"
"hsa-miR-17-5p","RNF216"
"hsa-miR-17-5p","DAPK3"
"hsa-miR-17-5p","ARL9"
"hsa-miR-17-5p","MT-ND4"
"hsa-miR-17-5p","MT-ND2"
"hsa-miR-17-5p","MT-ATP6"
"hsa-miR-17-5p","TMEM200C"
"hsa-miR-17-5p","ARMT1"
"hsa-miR-17-5p","GRK3"
"hsa-miR-17-5p","RSRP1"
"hsa-miR-17-5p","JPT1"
"hsa-miR-17-5p","TENT4B"
"hsa-miR-17-5p","MOSMO"
"hsa-miR-17-5p","SEPTIN11"
"hsa-miR-17-5p","TLCD3A"
"hsa-miR-17-5p","NARS1"
"hsa-miR-17-5p","TENT5C"
"hsa-miR-17-5p","H2BC5"
"hsa-miR-17-3p","BTG2"
"hsa-miR-17-3p","HMGA2"
"hsa-miR-17-3p","CCNG1"
"hsa-miR-17-3p","VIM"
"hsa-miR-17-3p","YWHAZ"
"hsa-miR-17-3p","FSCN1"
"hsa-miR-17-3p","ICAM1"
"hsa-miR-17-3p","EIF1AX"
"hsa-miR-17-3p","GPX2"
"hsa-miR-17-3p","HOXA13"
"hsa-miR-17-3p","HSP90AB1"
"hsa-miR-17-3p","KPNA2"
"hsa-miR-17-3p","POLR2A"
"hsa-miR-17-3p","RAB1A"
"hsa-miR-17-3p","SELE"
"hsa-miR-17-3p","PEA15"
"hsa-miR-17-3p","VGLL4"
"hsa-miR-17-3p","TUBB4B"
"hsa-miR-17-3p","TXNRD2"
"hsa-miR-17-3p","NFAT5"
"hsa-miR-17-3p","FAM98A"
"hsa-miR-17-3p","POLDIP2"
"hsa-miR-17-3p","RNF11"
"hsa-miR-17-3p","GALNT7"
"hsa-miR-17-3p","GCC1"
"hsa-miR-17-3p","TRABD"
"hsa-miR-17-3p","FOXK1"
"hsa-miR-17-3p","IP6K1"
"hsa-miR-17-3p","ENPP2"
"hsa-miR-17-3p","PRMT2"
"hsa-miR-18a-5p","RDH10"
"hsa-miR-18a-5p","TWF1"
"hsa-miR-18a-5p","DDX5"
"hsa-miR-18a-5p","ESR1"
"hsa-miR-18a-5p","RUNX1"
"hsa-miR-18a-5p","SERBP1"
"hsa-miR-18a-5p","CREBL2"
"hsa-miR-18a-5p","DNMT1"
"hsa-miR-18a-5p","HSF2"
"hsa-miR-18a-5p","ACTL6A"
"hsa-miR-18a-5p","CAD"
"hsa-miR-18a-5p","COX7B"
"hsa-miR-18a-5p","GNAS"
"hsa-miR-18a-5p","HOXA9"
"hsa-miR-18a-5p","PI4KB"
"hsa-miR-18a-5p","PPP1CB"
"hsa-miR-18a-5p","PSMB5"
"hsa-miR-18a-5p","RAB5C"
"hsa-miR-18a-5p","RORA"
"hsa-miR-18a-5p","TNFAIP3"
"hsa-miR-18a-5p","VCP"
"hsa-miR-18a-5p","ZNF711"
"hsa-miR-18a-5p","TBPL1"
"hsa-miR-18a-5p","SUPT7L"
"hsa-miR-18a-5p","RAD51AP1"
"hsa-miR-18a-5p","SPEN"
"hsa-miR-18a-5p","TNRC6B"
"hsa-miR-18a-5p","WWTR1"
"hsa-miR-18a-5p","FBXL3"
"hsa-miR-18a-5p","SEC61A1"
"hsa-miR-18a-5p","SERTAD3"
"hsa-miR-18a-5p","PSAT1"
"hsa-miR-18a-5p","CRIM1"
"hsa-miR-18a-5p","SLC25A37"
"hsa-miR-18a-5p","PNPO"
"hsa-miR-18a-5p","MAP7D1"
"hsa-miR-18a-5p","CCNL1"
"hsa-miR-18a-5p","XYLT2"
"hsa-miR-18a-5p","GIGYF1"
"hsa-miR-18a-5p","DCTN5"
"hsa-miR-18a-5p","LMNB2"
"hsa-miR-18a-5p","ORAI3"
"hsa-miR-18a-5p","RNF157"
"hsa-miR-18a-5p","LIN54"
"hsa-miR-18a-5p","ZNF367"
"hsa-miR-18a-5p","VMA21"
"hsa-miR-18a-5p","TCP1"
"hsa-miR-18a-5p","RNF146"
"hsa-miR-18a-5p","TCEA2"
"hsa-miR-18a-5p","GNL1"
"hsa-miR-18a-5p","SOX12"
"hsa-miR-18a-5p","SYNM"
"hsa-miR-18a-5p","MRPL35"
"hsa-miR-18a-5p","RBM38"
"hsa-miR-18a-5p","ZNF703"
"hsa-miR-18a-5p","ZC3H18"
"hsa-miR-18a-5p","TUT1"
"hsa-miR-18a-5p","CEMIP2"
"hsa-miR-18a-5p","CCN2"
"hsa-miR-18a-5p","KHDC4"
"hsa-miR-19a-3p","MYCN"
"hsa-miR-19a-3p","PTEN"
"hsa-miR-19a-3p","PTBP2"
"hsa-miR-19a-3p","NFIA"
"hsa-miR-19a-3p","KCNJ2"
"hsa-miR-19a-3p","THBS1"
"hsa-miR-19a-3p","CD164"
"hsa-miR-19a-3p","ATP6V0E1"
"hsa-miR-19a-3p","VAMP3"
"hsa-miR-19a-3p","CAPRIN2"
"hsa-miR-19a-3p","ANKIB1"
"hsa-miR-19a-3p","BLCAP"
"hsa-miR-19a-3p","MTMR6"
"hsa-miR-19a-3p","NFIB"
"hsa-miR-19a-3p","ESR1"
"hsa-miR-19a-3p","SOX4"
"hsa-miR-19a-3p","CAMTA1"
"hsa-miR-19a-3p","HOXA5"
"hsa-miR-19a-3p","SOCS3"
"hsa-miR-19a-3p","SERBP1"
"hsa-miR-19a-3p","CREBL2"
"hsa-miR-19a-3p","CBX7"
"hsa-miR-19a-3p","SOCS1"
"hsa-miR-19a-3p","MBNL2"
"hsa-miR-19a-3p","ATP6V1B2"
"hsa-miR-19a-3p","CCNA2"
"hsa-miR-19a-3p","ERBB4"
"hsa-miR-19a-3p","DNMT1"
"hsa-miR-19a-3p","RHOB"
"hsa-miR-19a-3p","DAD1"
"hsa-miR-19a-3p","AKT1"
"hsa-miR-19a-3p","NFATC2IP"
"hsa-miR-19a-3p","SLC7A11"
"hsa-miR-19a-3p","WNK1"
"hsa-miR-19a-3p","CLIC4"
"hsa-miR-19a-3p","DDX6"
"hsa-miR-19a-3p","ACTB"
"hsa-miR-19a-3p","CCNT2"
"hsa-miR-19a-3p","CHEK1"
"hsa-miR-19a-3p","DBN1"
"hsa-miR-19a-3p","DUT"
"hsa-miR-19a-3p","EIF4A2"
"hsa-miR-19a-3p","GMFB"
"hsa-miR-19a-3p","GRB10"
"hsa-miR-19a-3p","GRSF1"
"hsa-miR-19a-3p","HIC1"
"hsa-miR-19a-3p","HPRT1"
"hsa-miR-19a-3p","IMPDH1"
"hsa-miR-19a-3p","MXD1"
"hsa-miR-19a-3p","MBNL1"
"hsa-miR-19a-3p","MAP3K1"
"hsa-miR-19a-3p","PDE4A"
"hsa-miR-19a-3p","PFN1"
"hsa-miR-19a-3p","PFN2"
"hsa-miR-19a-3p","PKM"
"hsa-miR-19a-3p","PRKAA1"
"hsa-miR-19a-3p","PRKACB"
"hsa-miR-19a-3p","PSAP"
"hsa-miR-19a-3p","RAB1A"
"hsa-miR-19a-3p","RAB13"
"hsa-miR-19a-3p","RAN"
"hsa-miR-19a-3p","RAP1A"
"hsa-miR-19a-3p","RNF4"
"hsa-miR-19a-3p","RORA"
"hsa-miR-19a-3p","SEL1L"
"hsa-miR-19a-3p","SGK1"
"hsa-miR-19a-3p","SKIL"
"hsa-miR-19a-3p","TGIF1"
"hsa-miR-19a-3p","GPR137B"
"hsa-miR-19a-3p","FXR1"
"hsa-miR-19a-3p","FZD6"
"hsa-miR-19a-3p","TNFRSF10B"
"hsa-miR-19a-3p","DLG5"
"hsa-miR-19a-3p","EIF4E2"
"hsa-miR-19a-3p","MLEC"
"hsa-miR-19a-3p","RASSF2"
"hsa-miR-19a-3p","SNX17"
"hsa-miR-19a-3p","SPATA2"
"hsa-miR-19a-3p","GINS1"
"hsa-miR-19a-3p","WDR1"
"hsa-miR-19a-3p","ZBTB18"
"hsa-miR-19a-3p","CHERP"
"hsa-miR-19a-3p","SIVA1"
"hsa-miR-19a-3p","PAICS"
"hsa-miR-19a-3p","ZMYND11"
"hsa-miR-19a-3p","ADRM1"
"hsa-miR-19a-3p","ENPP4"
"hsa-miR-19a-3p","EPN2"
"hsa-miR-19a-3p","TNRC6B"
"hsa-miR-19a-3p","EFR3A"
"hsa-miR-19a-3p","ESYT1"
"hsa-miR-19a-3p","SUZ12"
"hsa-miR-19a-3p","CBY1"
"hsa-miR-19a-3p","BAMBI"
"hsa-miR-19a-3p","ARMC8"
"hsa-miR-19a-3p","RNF11"
"hsa-miR-19a-3p","NPTN"
"hsa-miR-19a-3p","SNX5"
"hsa-miR-19a-3p","RACGAP1"
"hsa-miR-19a-3p","CNOT7"
"hsa-miR-19a-3p","SEC61A1"
"hsa-miR-19a-3p","NRBP1"
"hsa-miR-19a-3p","NRBF2"
"hsa-miR-19a-3p","TNFRSF12A"
"hsa-miR-19a-3p","ZNF107"
"hsa-miR-19a-3p","NUP54"
"hsa-miR-19a-3p","C2orf42"
"hsa-miR-19a-3p","AGPAT5"
"hsa-miR-19a-3p","ZDHHC7"
"hsa-miR-19a-3p","PMEPA1"
"hsa-miR-19a-3p","STOX2"
"hsa-miR-19a-3p","CCNL1"
"hsa-miR-19a-3p","GATAD2B"
"hsa-miR-19a-3p","MAVS"
"hsa-miR-19a-3p","KLHL42"
"hsa-miR-19a-3p","USP37"
"hsa-miR-19a-3p","RAP2C"
"hsa-miR-19a-3p","RRAGD"
"hsa-miR-19a-3p","ENPP5"
"hsa-miR-19a-3p","ELOVL5"
"hsa-miR-19a-3p","MRPL17"
"hsa-miR-19a-3p","ZMAT3"
"hsa-miR-19a-3p","GIGYF1"
"hsa-miR-19a-3p","ATPAF1"
"hsa-miR-19a-3p","DHX40"
"hsa-miR-19a-3p","NPEPL1"
"hsa-miR-19a-3p","SHCBP1"
"hsa-miR-19a-3p","DSN1"
"hsa-miR-19a-3p","COQ10B"
"hsa-miR-19a-3p","FAM83D"
"hsa-miR-19a-3p","AMMECR1L"
"hsa-miR-19a-3p","KCTD10"
"hsa-miR-19a-3p","TBRG1"
"hsa-miR-19a-3p","ALG2"
"hsa-miR-19a-3p","ZIC5"
"hsa-miR-19a-3p","BTF3L4"
"hsa-miR-19a-3p","LONRF1"
"hsa-miR-19a-3p","PIGS"
"hsa-miR-19a-3p","CYP2U1"
"hsa-miR-19a-3p","TPRG1L"
"hsa-miR-19a-3p","C5orf24"
"hsa-miR-19a-3p","NACC2"
"hsa-miR-19a-3p","SAMD8"
"hsa-miR-19a-3p","MB21D2"
"hsa-miR-19a-3p","TMEM64"
"hsa-miR-19a-3p","SPTSSA"
"hsa-miR-19a-3p","ZNF367"
"hsa-miR-19a-3p","REEP3"
"hsa-miR-19a-3p","JAZF1"
"hsa-miR-19a-3p","ELMOD2"
"hsa-miR-19a-3p","PGM2L1"
"hsa-miR-19a-3p","LIN9"
"hsa-miR-19a-3p","CCDC137"
"hsa-miR-19a-3p","MTX3"
"hsa-miR-19a-3p","GRK6"
"hsa-miR-19a-3p","PIK3R3"
"hsa-miR-19a-3p","SOX6"
"hsa-miR-19a-3p","EVI5L"
"hsa-miR-19a-3p","RAB2B"
"hsa-miR-19a-3p","AFF1"
"hsa-miR-19a-3p","ATG16L1"
"hsa-miR-19a-3p","BCL7B"
"hsa-miR-19a-3p","UBE2A"
"hsa-miR-19a-3p","MBD4"
"hsa-miR-19a-3p","ATG5"
"hsa-miR-19a-3p","SEPHS2"
"hsa-miR-19a-3p","PHLDA3"
"hsa-miR-19a-3p","RGL1"
"hsa-miR-19a-3p","RNF167"
"hsa-miR-19a-3p","GSKIP"
"hsa-miR-19a-3p","RBM38"
"hsa-miR-19a-3p","YTHDF1"
"hsa-miR-19a-3p","FN3KRP"
"hsa-miR-19a-3p","ZDHHC18"
"hsa-miR-19a-3p","ABHD14B"
"hsa-miR-19a-3p","BRWD3"
"hsa-miR-19a-3p","ADSS2"
"hsa-miR-19a-3p","CEMIP2"
"hsa-miR-19a-3p","MRTFB"
"hsa-miR-19a-3p","GET3"
"hsa-miR-19a-3p","KHDC4"
"hsa-miR-19a-3p","TENT5C"
"hsa-miR-19a-3p","CGAS"
"hsa-miR-19b-3p","MYCN"
"hsa-miR-19b-3p","PTEN"
"hsa-miR-19b-3p","PTBP2"
"hsa-miR-19b-3p","NFIA"
"hsa-miR-19b-3p","KCNJ2"
"hsa-miR-19b-3p","THBS1"
"hsa-miR-19b-3p","CD164"
"hsa-miR-19b-3p","ATP6V0E1"
"hsa-miR-19b-3p","VAMP3"
"hsa-miR-19b-3p","CAPRIN2"
"hsa-miR-19b-3p","ANKIB1"
"hsa-miR-19b-3p","BLCAP"
"hsa-miR-19b-3p","NFIB"
"hsa-miR-19b-3p","SOX4"
"hsa-miR-19b-3p","CAMTA1"
"hsa-miR-19b-3p","HOXA5"
"hsa-miR-19b-3p","SOCS3"
"hsa-miR-19b-3p","SERBP1"
"hsa-miR-19b-3p","CREBL2"
"hsa-miR-19b-3p","CBX7"
"hsa-miR-19b-3p","SOCS1"
"hsa-miR-19b-3p","MBNL2"
"hsa-miR-19b-3p","ATP6V1B2"
"hsa-miR-19b-3p","CCNA2"
"hsa-miR-19b-3p","DNMT1"
"hsa-miR-19b-3p","RHOB"
"hsa-miR-19b-3p","DAD1"
"hsa-miR-19b-3p","NFATC2IP"
"hsa-miR-19b-3p","SLC7A11"
"hsa-miR-19b-3p","WNK1"
"hsa-miR-19b-3p","PTP4A1"
"hsa-miR-19b-3p","CLIC4"
"hsa-miR-19b-3p","DDX6"
"hsa-miR-19b-3p","ACTB"
"hsa-miR-19b-3p","ACVR1"
"hsa-miR-19b-3p","AP2B1"
"hsa-miR-19b-3p","CCNT2"
"hsa-miR-19b-3p","CHEK1"
"hsa-miR-19b-3p","CPD"
"hsa-miR-19b-3p","ATF2"
"hsa-miR-19b-3p","DBN1"
"hsa-miR-19b-3p","DUT"
"hsa-miR-19b-3p","EIF4A2"
"hsa-miR-19b-3p","GMFB"
"hsa-miR-19b-3p","GRB10"
"hsa-miR-19b-3p","GRSF1"
"hsa-miR-19b-3p","HIC1"
"hsa-miR-19b-3p","HNRNPA1"
"hsa-miR-19b-3p","HPRT1"
"hsa-miR-19b-3p","IMPDH1"
"hsa-miR-19b-3p","LBR"
"hsa-miR-19b-3p","MXD1"
"hsa-miR-19b-3p","MBNL1"
"hsa-miR-19b-3p","MAP3K1"
"hsa-miR-19b-3p","MTRR"
"hsa-miR-19b-3p","NDUFB2"
"hsa-miR-19b-3p","TBC1D25"
"hsa-miR-19b-3p","PDE4A"
"hsa-miR-19b-3p","PFN1"
"hsa-miR-19b-3p","PFN2"
"hsa-miR-19b-3p","PKM"
"hsa-miR-19b-3p","PRKAA1"
"hsa-miR-19b-3p","PRKACB"
"hsa-miR-19b-3p","PSAP"
"hsa-miR-19b-3p","RAB1A"
"hsa-miR-19b-3p","RAN"
"hsa-miR-19b-3p","RAP1A"
"hsa-miR-19b-3p","RORA"
"hsa-miR-19b-3p","RPA2"
"hsa-miR-19b-3p","SEL1L"
"hsa-miR-19b-3p","SGK1"
"hsa-miR-19b-3p","SKIL"
"hsa-miR-19b-3p","TGIF1"
"hsa-miR-19b-3p","THOP1"
"hsa-miR-19b-3p","GPR137B"
"hsa-miR-19b-3p","YY1"
"hsa-miR-19b-3p","ZNF711"
"hsa-miR-19b-3p","LRP8"
"hsa-miR-19b-3p","FXR1"
"hsa-miR-19b-3p","FZD6"
"hsa-miR-19b-3p","DEGS1"
"hsa-miR-19b-3p","TNFRSF10B"
"hsa-miR-19b-3p","DLG5"
"hsa-miR-19b-3p","EIF4E2"
"hsa-miR-19b-3p","USP34"
"hsa-miR-19b-3p","MLEC"
"hsa-miR-19b-3p","RASSF2"
"hsa-miR-19b-3p","SNX17"
"hsa-miR-19b-3p","ARHGAP11A"
"hsa-miR-19b-3p","SPATA2"
"hsa-miR-19b-3p","GINS1"
"hsa-miR-19b-3p","KLHL21"
"hsa-miR-19b-3p","LPGAT1"
"hsa-miR-19b-3p","WDR1"
"hsa-miR-19b-3p","RNF41"
"hsa-miR-19b-3p","DNAJA2"
"hsa-miR-19b-3p","ZER1"
"hsa-miR-19b-3p","ZBTB18"
"hsa-miR-19b-3p","SEC23B"
"hsa-miR-19b-3p","CHERP"
"hsa-miR-19b-3p","SIVA1"
"hsa-miR-19b-3p","PAICS"
"hsa-miR-19b-3p","ZMYND11"
"hsa-miR-19b-3p","ADRM1"
"hsa-miR-19b-3p","ENPP4"
"hsa-miR-19b-3p","EPN2"
"hsa-miR-19b-3p","NCBP2"
"hsa-miR-19b-3p","MAPRE3"
"hsa-miR-19b-3p","TNRC6B"
"hsa-miR-19b-3p","EFR3A"
"hsa-miR-19b-3p","ARL6IP1"
"hsa-miR-19b-3p","ESYT1"
"hsa-miR-19b-3p","SUZ12"
"hsa-miR-19b-3p","CBY1"
"hsa-miR-19b-3p","BAMBI"
"hsa-miR-19b-3p","ARMC8"
"hsa-miR-19b-3p","GMEB2"
"hsa-miR-19b-3p","RNF11"
"hsa-miR-19b-3p","NPTN"
"hsa-miR-19b-3p","SNX5"
"hsa-miR-19b-3p","CNOT7"
"hsa-miR-19b-3p","SEC61A1"
"hsa-miR-19b-3p","NRBP1"
"hsa-miR-19b-3p","NRBF2"
"hsa-miR-19b-3p","TNFRSF12A"
"hsa-miR-19b-3p","ZNF107"
"hsa-miR-19b-3p","TMEM138"
"hsa-miR-19b-3p","SIX4"
"hsa-miR-19b-3p","NUP54"
"hsa-miR-19b-3p","SLC38A2"
"hsa-miR-19b-3p","TBC1D13"
"hsa-miR-19b-3p","C2orf42"
"hsa-miR-19b-3p","TMEM45A"
"hsa-miR-19b-3p","AGPAT5"
"hsa-miR-19b-3p","ANKRD10"
"hsa-miR-19b-3p","ZDHHC7"
"hsa-miR-19b-3p","MBNL3"
"hsa-miR-19b-3p","CENPN"
"hsa-miR-19b-3p","SMYD2"
"hsa-miR-19b-3p","STOX2"
"hsa-miR-19b-3p","CCNL1"
"hsa-miR-19b-3p","GATAD2B"
"hsa-miR-19b-3p","KLHL42"
"hsa-miR-19b-3p","USP37"
"hsa-miR-19b-3p","RRAGD"
"hsa-miR-19b-3p","ENPP5"
"hsa-miR-19b-3p","ELOVL5"
"hsa-miR-19b-3p","MRPL17"
"hsa-miR-19b-3p","ZMAT3"
"hsa-miR-19b-3p","GIGYF1"
"hsa-miR-19b-3p","ATPAF1"
"hsa-miR-19b-3p","DERL1"
"hsa-miR-19b-3p","MBOAT7"
"hsa-miR-19b-3p","SHCBP1"
"hsa-miR-19b-3p","COQ10B"
"hsa-miR-19b-3p","NDFIP1"
"hsa-miR-19b-3p","FAM83D"
"hsa-miR-19b-3p","AMMECR1L"
"hsa-miR-19b-3p","KCTD10"
"hsa-miR-19b-3p","TBRG1"
"hsa-miR-19b-3p","ALG2"
"hsa-miR-19b-3p","ZIC5"
"hsa-miR-19b-3p","BTF3L4"
"hsa-miR-19b-3p","LONRF1"
"hsa-miR-19b-3p","PIGS"
"hsa-miR-19b-3p","CYP2U1"
"hsa-miR-19b-3p","SOCS4"
"hsa-miR-19b-3p","NIPA1"
"hsa-miR-19b-3p","C5orf24"
"hsa-miR-19b-3p","NACC2"
"hsa-miR-19b-3p","SMCR8"
"hsa-miR-19b-3p","SAMD8"
"hsa-miR-19b-3p","MB21D2"
"hsa-miR-19b-3p","RNF145"
"hsa-miR-19b-3p","TMEM64"
"hsa-miR-19b-3p","SPTSSA"
"hsa-miR-19b-3p","ZNF367"
"hsa-miR-19b-3p","REEP3"
"hsa-miR-19b-3p","JAZF1"
"hsa-miR-19b-3p","ELMOD2"
"hsa-miR-19b-3p","PGM2L1"
"hsa-miR-19b-3p","LIN9"
"hsa-miR-19b-3p","CCDC137"
"hsa-miR-19b-3p","MTX3"
"hsa-miR-19b-3p","PIK3R3"
"hsa-miR-19b-3p","SOX6"
"hsa-miR-19b-3p","EVI5L"
"hsa-miR-19b-3p","RAB2B"
"hsa-miR-19b-3p","AFF1"
"hsa-miR-19b-3p","ATG16L1"
"hsa-miR-19b-3p","UBE2A"
"hsa-miR-19b-3p","MBD4"
"hsa-miR-19b-3p","USP13"
"hsa-miR-19b-3p","ATG5"
"hsa-miR-19b-3p","NUTF2"
"hsa-miR-19b-3p","SEPHS2"
"hsa-miR-19b-3p","PHLDA3"
"hsa-miR-19b-3p","RGL1"
"hsa-miR-19b-3p","RNF167"
"hsa-miR-19b-3p","GSKIP"
"hsa-miR-19b-3p","RBM38"
"hsa-miR-19b-3p","YTHDF1"
"hsa-miR-19b-3p","FN3KRP"
"hsa-miR-19b-3p","ZDHHC18"
"hsa-miR-19b-3p","ABHD14B"
"hsa-miR-19b-3p","BRWD3"
"hsa-miR-19b-3p","CCAR2"
"hsa-miR-19b-3p","ADSS2"
"hsa-miR-19b-3p","MRTFB"
"hsa-miR-19b-3p","GET3"
"hsa-miR-19b-3p","KHDC4"
"hsa-miR-19b-3p","TENT5C"
"hsa-miR-19b-3p","CGAS"
"hsa-miR-20a-5p","PTEN"
"hsa-miR-20a-5p","E2F3"
"hsa-miR-20a-5p","E2F1"
"hsa-miR-20a-5p","GJA1"
"hsa-miR-20a-5p","THBS1"
"hsa-miR-20a-5p","LAMC1"
"hsa-miR-20a-5p","CAPRIN2"
"hsa-miR-20a-5p","ADAR"
"hsa-miR-20a-5p","NETO2"
"hsa-miR-20a-5p","LASP1"
"hsa-miR-20a-5p","ANKIB1"
"hsa-miR-20a-5p","DDX5"
"hsa-miR-20a-5p","CHSY1"
"hsa-miR-20a-5p","ZNF264"
"hsa-miR-20a-5p","POLR3G"
"hsa-miR-20a-5p","BTG3"
"hsa-miR-20a-5p","NFIB"
"hsa-miR-20a-5p","CDKN1A"
"hsa-miR-20a-5p","SOX4"
"hsa-miR-20a-5p","CAMTA1"
"hsa-miR-20a-5p","BTG2"
"hsa-miR-20a-5p","SESN1"
"hsa-miR-20a-5p","SOCS5"
"hsa-miR-20a-5p","CFL2"
"hsa-miR-20a-5p","MYC"
"hsa-miR-20a-5p","RUNX1"
"hsa-miR-20a-5p","CAV1"
"hsa-miR-20a-5p","C9orf78"
"hsa-miR-20a-5p","TMEM9B"
"hsa-miR-20a-5p","TNFAIP1"
"hsa-miR-20a-5p","GBP3"
"hsa-miR-20a-5p","MKRN1"
"hsa-miR-20a-5p","KIF23"
"hsa-miR-20a-5p","RBL1"
"hsa-miR-20a-5p","TSG101"
"hsa-miR-20a-5p","GAB1"
"hsa-miR-20a-5p","APP"
"hsa-miR-20a-5p","ATP2B1"
"hsa-miR-20a-5p","JAK1"
"hsa-miR-20a-5p","EGR2"
"hsa-miR-20a-5p","RHOC"
"hsa-miR-20a-5p","YWHAZ"
"hsa-miR-20a-5p","DNMT1"
"hsa-miR-20a-5p","TGFBR1"
"hsa-miR-20a-5p","MAP3K12"
"hsa-miR-20a-5p","GATA6"
"hsa-miR-20a-5p","RUNX3"
"hsa-miR-20a-5p","DUSP2"
"hsa-miR-20a-5p","EGLN3"
"hsa-miR-20a-5p","NFATC2IP"
"hsa-miR-20a-5p","SLC7A11"
"hsa-miR-20a-5p","PTP4A1"
"hsa-miR-20a-5p","CLIC4"
"hsa-miR-20a-5p","ABL2"
"hsa-miR-20a-5p","ATP1B3"
"hsa-miR-20a-5p","B2M"
"hsa-miR-20a-5p","BMP8B"
"hsa-miR-20a-5p","CCNB1"
"hsa-miR-20a-5p","CPOX"
"hsa-miR-20a-5p","EIF4A2"
"hsa-miR-20a-5p","EPHA4"
"hsa-miR-20a-5p","ETV1"
"hsa-miR-20a-5p","F3"
"hsa-miR-20a-5p","GABBR1"
"hsa-miR-20a-5p","GLO1"
"hsa-miR-20a-5p","GNS"
"hsa-miR-20a-5p","MKNK2"
"hsa-miR-20a-5p","GTF2H3"
"hsa-miR-20a-5p","HAS2"
"hsa-miR-20a-5p","AGFG2"
"hsa-miR-20a-5p","IFNAR2"
"hsa-miR-20a-5p","FOXK2"
"hsa-miR-20a-5p","KPNA2"
"hsa-miR-20a-5p","KRT10"
"hsa-miR-20a-5p","LIMK1"
"hsa-miR-20a-5p","LRPAP1"
"hsa-miR-20a-5p","M6PR"
"hsa-miR-20a-5p","SMAD7"
"hsa-miR-20a-5p","DNAJB9"
"hsa-miR-20a-5p","MTF1"
"hsa-miR-20a-5p","NAP1L1"
"hsa-miR-20a-5p","PDPK1"
"hsa-miR-20a-5p","PKNOX1"
"hsa-miR-20a-5p","PLXNA1"
"hsa-miR-20a-5p","CTSA"
"hsa-miR-20a-5p","PPP2R1A"
"hsa-miR-20a-5p","PRKACB"
"hsa-miR-20a-5p","PTGFRN"
"hsa-miR-20a-5p","RAB5B"
"hsa-miR-20a-5p","RAN"
"hsa-miR-20a-5p","RANGAP1"
"hsa-miR-20a-5p","RBBP7"
"hsa-miR-20a-5p","RFC3"
"hsa-miR-20a-5p","RORA"
"hsa-miR-20a-5p","RPA2"
"hsa-miR-20a-5p","RRM2"
"hsa-miR-20a-5p","RTN2"
"hsa-miR-20a-5p","SRSF2"
"hsa-miR-20a-5p","SKIL"
"hsa-miR-20a-5p","CAPN15"
"hsa-miR-20a-5p","TIMP2"
"hsa-miR-20a-5p","GPR137B"
"hsa-miR-20a-5p","NR2C2"
"hsa-miR-20a-5p","UBC"
"hsa-miR-20a-5p","ZNF202"
"hsa-miR-20a-5p","CSDE1"
"hsa-miR-20a-5p","REEP5"
"hsa-miR-20a-5p","COIL"
"hsa-miR-20a-5p","EEA1"
"hsa-miR-20a-5p","RGS5"
"hsa-miR-20a-5p","TNFRSF10B"
"hsa-miR-20a-5p","SQSTM1"
"hsa-miR-20a-5p","EIF2B2"
"hsa-miR-20a-5p","SELENBP1"
"hsa-miR-20a-5p","PKMYT1"
"hsa-miR-20a-5p","RABEP1"
"hsa-miR-20a-5p","STK17B"
"hsa-miR-20a-5p","SH3BP5"
"hsa-miR-20a-5p","MORF4L2"
"hsa-miR-20a-5p","LAPTM4A"
"hsa-miR-20a-5p","SLK"
"hsa-miR-20a-5p","NCAPD2"
"hsa-miR-20a-5p","ZBTB5"
"hsa-miR-20a-5p","LPGAT1"
"hsa-miR-20a-5p","CHAF1A"
"hsa-miR-20a-5p","GDF11"
"hsa-miR-20a-5p","BTN3A3"
"hsa-miR-20a-5p","ZBTB18"
"hsa-miR-20a-5p","SEC23A"
"hsa-miR-20a-5p","DCTN6"
"hsa-miR-20a-5p","POLQ"
"hsa-miR-20a-5p","NFAT5"
"hsa-miR-20a-5p","ZBTB6"
"hsa-miR-20a-5p","MORF4L1"
"hsa-miR-20a-5p","KIF2C"
"hsa-miR-20a-5p","DNAJB4"
"hsa-miR-20a-5p","BTN3A1"
"hsa-miR-20a-5p","FICD"
"hsa-miR-20a-5p","RRAS2"
"hsa-miR-20a-5p","MLXIP"
